pool_size,take_up,years,initial_capital_mult,subsidy_fraction_of_premium,subsidy_per_enrollee,member_contribution,initial_capital,psi,mc_se,mean_terminal_surplus,p05_terminal_surplus,income_per_enrollee
20000,Strong adverse selection,1,0.5,1.65,44405.18851524658,8571.47462433637,529766631.39582944,0.0,0.0,433199840.53781563,383804834.9070652,52976.663139582946
20000,Strong adverse selection,1,0.5,1.7,45750.800288435865,8571.47462433637,543222749.1277224,0.0,0.0,470876970.187116,421481964.55636555,54322.274912772235
20000,Strong adverse selection,1,0.5,1.75,47096.41206162516,8571.47462433637,556678866.8596153,0.0,0.0,508554099.8364163,459159094.2056659,55667.88668596153
20000,Strong adverse selection,1,0.5,1.8,48442.02383481445,8571.47462433637,570134984.5915082,0.0,0.0,546231229.4857161,496836223.85496575,57013.49845915082
20000,Strong adverse selection,1,0.5,1.85,49787.635608003744,8571.47462433637,583591102.3234011,0.0,0.0,583908359.1350166,534513353.5042661,58359.110232340114
20000,Strong adverse selection,1,0.5,1.9,51133.247381193025,8571.47462433637,597047220.0552939,0.0,0.0,621585488.7843161,572190483.1535656,59704.722005529395
20000,Strong adverse selection,1,0.5,1.95,52478.85915438232,8571.47462433637,610503337.7871869,0.0,0.0,659262618.4336165,609867612.802866,61050.33377871869
20000,Strong adverse selection,1,0.5,2.0,53824.47092757161,8571.47462433637,623959455.5190798,0.0,0.0,696939748.0829169,647544742.4521663,62395.94555190798
20000,Strong adverse selection,1,0.5,2.05,55170.0827007609,8571.47462433637,637415573.2509726,0.0,0.0,734616877.7322168,685221872.1014664,63741.55732509727
20000,Strong adverse selection,1,0.5,2.1,56515.69447395019,8571.47462433637,650871690.9828656,0.0,0.0,772294007.3815169,722899001.7507665,65087.16909828656
20000,Strong adverse selection,1,0.5,2.15,57861.30624713947,8571.47462433637,664327808.7147584,0.0,0.0,809971137.0308169,760576131.4000664,66432.78087147584
20000,Strong adverse selection,1,0.5,2.2,59206.918020328776,8571.47462433637,677783926.4466515,0.0,0.0,847648266.6801174,798253261.049367,67778.39264466515
20000,Strong adverse selection,1,0.5,2.25,60552.52979351806,8571.47462433637,691240044.1785442,0.0,0.0,885325396.3294168,835930390.6986663,69124.00441785442
20000,Strong adverse selection,1,0.5,2.3,61898.141566707345,8571.47462433637,704696161.9104372,0.0,0.0,923002525.9787173,873607520.3479669,70469.61619104372
20000,Strong adverse selection,1,0.5,2.35,63243.75333989664,8571.47462433637,718152279.64233,0.0,0.0,960679655.6280175,911284649.997267,71815.22796423301
20000,Strong adverse selection,1,0.5,2.4,64589.36511308593,8571.47462433637,731608397.374223,0.0,0.0,998356785.277318,948961779.6465673,73160.8397374223
20000,Strong adverse selection,1,0.5,2.45,65934.97688627522,8571.47462433637,745064515.106116,0.0,0.0,1036033914.9266183,986638909.2958679,74506.4515106116
20000,Strong adverse selection,1,0.5,2.5,67280.58865946451,8571.47462433637,758520632.8380088,0.0,0.0,1073711044.5759177,1024316038.9451673,75852.06328380088
20000,Strong adverse selection,3,0.0,0.0,0.0,8571.47462433637,0.0,1.0,0.0,-2688330035.8477497,-2772355209.258697,8571.47462433637
20000,Strong adverse selection,3,0.0,0.05,1345.6117731892903,8571.47462433637,0.0,1.0,0.0,-2615667000.095528,-2699692173.506475,9917.08639752566
20000,Strong adverse selection,3,0.0,0.1,2691.2235463785805,8571.47462433637,0.0,1.0,0.0,-2543003964.343306,-2627029137.7542534,11262.69817071495
20000,Strong adverse selection,3,0.0,0.15,4036.8353195678706,8571.47462433637,0.0,1.0,0.0,-2470340928.5910845,-2554366102.002032,12608.30994390424
20000,Strong adverse selection,3,0.0,0.2,5382.447092757161,8571.47462433637,0.0,1.0,0.0,-2397677892.8388634,-2481703066.24981,13953.92171709353
20000,Strong adverse selection,3,0.0,0.25,6728.058865946451,8571.47462433637,0.0,1.0,0.0,-2325014857.0866413,-2409040030.4975886,15299.533490282822
20000,Strong adverse selection,3,0.0,0.3,8073.670639135741,8571.47462433637,0.0,1.0,0.0,-2252351821.3344197,-2336376994.7453666,16645.14526347211
20000,Strong adverse selection,3,0.0,0.35,9419.28241232503,8571.47462433637,0.0,1.0,0.0,-2179688785.5821977,-2263713958.993145,17990.7570366614
20000,Strong adverse selection,3,0.0,0.4,10764.894185514322,8571.47462433637,0.0,1.0,0.0,-2107025749.8299766,-2191050923.2409234,19336.36880985069
20000,Strong adverse selection,3,0.0,0.45,12110.505958703612,8571.47462433637,0.0,1.0,0.0,-2034362714.0777547,-2118387887.4887016,20681.980583039982
20000,Strong adverse selection,3,0.0,0.5,13456.117731892902,8571.47462433637,0.0,1.0,0.0,-1961699678.325533,-2045724851.73648,22027.592356229274
20000,Strong adverse selection,3,0.0,0.55,14801.729505082194,8571.47462433637,0.0,1.0,0.0,-1889036642.5733113,-1973061815.9842582,23373.204129418562
20000,Strong adverse selection,3,0.0,0.6,16147.341278271482,8571.47462433637,0.0,1.0,0.0,-1816373606.8210897,-1900398780.2320368,24718.81590260785
20000,Strong adverse selection,3,0.0,0.65,17492.953051460772,8571.47462433637,0.0,1.0,0.0,-1743710571.0688682,-1827735744.479815,26064.427675797142
20000,Strong adverse selection,3,0.0,0.7,18838.56482465006,8571.47462433637,0.0,1.0,0.0,-1671047535.3166463,-1755072708.7275932,27410.03944898643
20000,Strong adverse selection,3,0.0,0.75,20184.176597839352,8571.47462433637,0.0,1.0,0.0,-1598384499.5644245,-1682409672.9753716,28755.651222175722
20000,Strong adverse selection,3,0.0,0.8,21529.788371028644,8571.47462433637,0.0,1.0,0.0,-1525721463.8122032,-1609746637.22315,30101.262995365014
20000,Strong adverse selection,3,0.0,0.85,22875.400144217932,8571.47462433637,0.0,1.0,0.0,-1453058428.0599813,-1537083601.4709282,31446.874768554302
20000,Strong adverse selection,3,0.0,0.9,24221.011917407224,8571.47462433637,0.0,1.0,0.0,-1380395392.3077593,-1464420565.7187064,32792.486541743594
20000,Strong adverse selection,3,0.0,0.95,25566.623690596512,8571.47462433637,0.0,1.0,0.0,-1307732356.555538,-1391757529.9664848,34138.09831493288
20000,Strong adverse selection,3,0.0,1.0,26912.235463785804,8571.47462433637,0.0,1.0,0.0,-1235069320.8033166,-1319094494.2142634,35483.71008812217
20000,Strong adverse selection,3,0.0,1.05,28257.847236975096,8571.47462433637,0.0,1.0,0.0,-1162406285.051094,-1246431458.4620411,36829.321861311466
20000,Strong adverse selection,3,0.0,1.1,29603.459010164388,8571.47462433637,0.0,1.0,0.0,-1089743249.2988727,-1173768422.7098196,38174.93363450076
20000,Strong adverse selection,3,0.0,1.15,30949.070783353673,8571.47462433637,0.0,1.0,0.0,-1017080213.5466514,-1101105386.9575984,39520.54540769004
20000,Strong adverse selection,3,0.0,1.2,32294.682556542964,8571.47462433637,0.0,1.0,0.0,-944417177.7944295,-1028442351.2053764,40866.15718087934
20000,Strong adverse selection,3,0.0,1.25,33640.294329732256,8571.47462433637,0.0,1.0,0.0,-871754142.0422078,-955779315.4531548,42211.768954068626
20000,Strong adverse selection,3,0.0,1.3,34985.906102921545,8571.47462433637,0.0,1.0,0.0,-799091106.2899864,-883116279.7009332,43557.380727257914
20000,Strong adverse selection,3,0.0,1.35,36331.51787611084,8571.47462433637,0.0,1.0,0.0,-726428070.5377648,-810453243.9487116,44902.99250044721
20000,Strong adverse selection,3,0.0,1.4,37677.12964930012,8571.47462433637,0.0,1.0,0.0,-653765034.7855432,-737790208.19649,46248.60427363649
20000,Strong adverse selection,3,0.0,1.45,39022.74142248942,8571.47462433637,0.0,1.0,0.0,-581101999.0333211,-665127172.444268,47594.216046825786
20000,Strong adverse selection,3,0.0,1.5,40368.353195678705,8571.47462433637,0.0,1.0,0.0,-508438963.28109944,-592464136.6920464,48939.827820015074
20000,Strong adverse selection,3,0.0,1.55,41713.964968868,8571.47462433637,0.0,1.0,0.0,-435775927.5288779,-519801100.9398249,50285.43959320437
20000,Strong adverse selection,3,0.0,1.6,43059.57674205729,8571.47462433637,0.0,1.0,0.0,-363112891.77665627,-447138065.1876033,51631.05136639366
20000,Strong adverse selection,3,0.0,1.65,44405.18851524658,8571.47462433637,0.0,1.0,0.0,-290452549.1777523,-374475029.4353817,52976.663139582946
20000,Strong adverse selection,3,0.0,1.7,45750.800288435865,8571.47462433637,0.0,1.0,0.0,-217841968.66721344,-301811993.68315965,54322.274912772235
20000,Strong adverse selection,3,0.0,1.75,47096.41206162516,8571.47462433637,0.0,0.9986,0.0003739037309254826,-145767967.1133595,-229148957.93093807,55667.88668596153
20000,Strong adverse selection,3,0.0,1.8,48442.02383481445,8571.47462433637,0.0,0.9618,0.0019167879381924338,-76613026.80272657,-156536086.39155388,57013.49845915082
20000,Strong adverse selection,3,0.0,1.85,49787.635608003744,8571.47462433637,0.0,0.6817,0.004658166055434263,-11294893.660453552,-87320597.90425764,58359.110232340114
20000,Strong adverse selection,3,0.0,1.9,51133.247381193025,8571.47462433637,0.0,0.2622,0.004398308311157825,60721706.61370957,-33842541.23195171,59704.722005529395
20000,Strong adverse selection,3,0.0,1.95,52478.85915438232,8571.47462433637,0.0,0.0569,0.0023165144074665284,140172941.1847485,-1892773.0425814355,61050.33377871869
20000,Strong adverse selection,3,0.0,2.0,53824.47092757161,8571.47462433637,0.0,0.0069,0.0008277916404506632,217198134.13097212,131874976.05408427,62395.94555190798
20000,Strong adverse selection,3,0.0,2.05,55170.0827007609,8571.47462433637,0.0,0.0007,0.00026448251359967073,290716042.37256074,206721877.98951253,63741.55732509727
20000,Strong adverse selection,3,0.0,2.1,56515.69447395019,8571.47462433637,0.0,0.0,0.0,363517465.7455605,279492292.3346135,65087.16909828656
20000,Strong adverse selection,3,0.0,2.15,57861.30624713947,8571.47462433637,0.0,0.0,0.0,436180501.4977815,352155328.0868346,66432.78087147584
20000,Strong adverse selection,3,0.0,2.2,59206.918020328776,8571.47462433637,0.0,0.0,0.0,508843537.2500047,424818363.8390576,67778.39264466515
20000,Strong adverse selection,3,0.0,2.25,60552.52979351806,8571.47462433637,0.0,0.0,0.0,581506573.0022248,497481399.5912778,69124.00441785442
20000,Strong adverse selection,3,0.0,2.3,61898.141566707345,8571.47462433637,0.0,0.0,0.0,654169608.7544472,570144435.3435004,70469.61619104372
20000,Strong adverse selection,3,0.0,2.35,63243.75333989664,8571.47462433637,0.0,0.0,0.0,726832644.5066684,642807471.0957215,71815.22796423301
20000,Strong adverse selection,3,0.0,2.4,64589.36511308593,8571.47462433637,0.0,0.0,0.0,799495680.2588909,715470506.847944,73160.8397374223
20000,Strong adverse selection,3,0.0,2.45,65934.97688627522,8571.47462433637,0.0,0.0,0.0,872158716.0111135,788133542.6001666,74506.4515106116
20000,Strong adverse selection,3,0.0,2.5,67280.58865946451,8571.47462433637,0.0,0.0,0.0,944821751.7633342,860796578.3523872,75852.06328380088
20000,Strong adverse selection,3,0.1,0.0,0.0,8571.47462433637,17142949.24867274,1.0,0.0,-2671187086.5990767,-2755212260.010024,8571.47462433637
20000,Strong adverse selection,3,0.1,0.05,1345.6117731892903,8571.47462433637,19834172.79505132,1.0,0.0,-2595832827.3004766,-2679858000.711424,9917.08639752566
20000,Strong adverse selection,3,0.1,0.1,2691.2235463785805,8571.47462433637,22525396.3414299,1.0,0.0,-2520478568.0018764,-2604503741.4128237,11262.69817071495
20000,Strong adverse selection,3,0.1,0.15,4036.8353195678706,8571.47462433637,25216619.88780848,1.0,0.0,-2445124308.7032766,-2529149482.1142235,12608.30994390424
20000,Strong adverse selection,3,0.1,0.2,5382.447092757161,8571.47462433637,27907843.43418706,1.0,0.0,-2369770049.404676,-2453795222.8156233,13953.92171709353
20000,Strong adverse selection,3,0.1,0.25,6728.058865946451,8571.47462433637,30599066.980565645,1.0,0.0,-2294415790.1060753,-2378440963.5170226,15299.533490282822
20000,Strong adverse selection,3,0.1,0.3,8073.670639135741,8571.47462433637,33290290.52694422,1.0,0.0,-2219061530.8074756,-2303086704.2184224,16645.14526347211
20000,Strong adverse selection,3,0.1,0.35,9419.28241232503,8571.47462433637,35981514.0733228,1.0,0.0,-2143707271.508875,-2227732444.919822,17990.7570366614
20000,Strong adverse selection,3,0.1,0.4,10764.894185514322,8571.47462433637,38672737.61970138,1.0,0.0,-2068353012.210275,-2152378185.621222,19336.36880985069
20000,Strong adverse selection,3,0.1,0.45,12110.505958703612,8571.47462433637,41363961.16607996,1.0,0.0,-1992998752.9116745,-2077023926.3226216,20681.980583039982
20000,Strong adverse selection,3,0.1,0.5,13456.117731892902,8571.47462433637,44055184.71245855,1.0,0.0,-1917644493.6130743,-2001669667.0240214,22027.592356229274
20000,Strong adverse selection,3,0.1,0.55,14801.729505082194,8571.47462433637,46746408.258837126,1.0,0.0,-1842290234.314474,-1926315407.725421,23373.204129418562
20000,Strong adverse selection,3,0.1,0.6,16147.341278271482,8571.47462433637,49437631.8052157,1.0,0.0,-1766935975.0158741,-1850961148.4268212,24718.81590260785
20000,Strong adverse selection,3,0.1,0.65,17492.953051460772,8571.47462433637,52128855.351594284,1.0,0.0,-1691581715.7172737,-1775606889.1282208,26064.427675797142
20000,Strong adverse selection,3,0.1,0.7,18838.56482465006,8571.47462433637,54820078.89797286,1.0,0.0,-1616227456.4186735,-1700252629.8296204,27410.03944898643
20000,Strong adverse selection,3,0.1,0.75,20184.176597839352,8571.47462433637,57511302.44435144,1.0,0.0,-1540873197.1200733,-1624898370.5310202,28755.651222175722
20000,Strong adverse selection,3,0.1,0.8,21529.788371028644,8571.47462433637,60202525.990730025,1.0,0.0,-1465518937.8214731,-1549544111.23242,30101.262995365014
20000,Strong adverse selection,3,0.1,0.85,22875.400144217932,8571.47462433637,62893749.53710861,1.0,0.0,-1390164678.5228727,-1474189851.9338195,31446.874768554302
20000,Strong adverse selection,3,0.1,0.9,24221.011917407224,8571.47462433637,65584973.08348719,1.0,0.0,-1314810419.2242723,-1398835592.635219,32792.486541743594
20000,Strong adverse selection,3,0.1,0.95,25566.623690596512,8571.47462433637,68276196.62986577,1.0,0.0,-1239456159.9256723,-1323481333.3366191,34138.09831493288
20000,Strong adverse selection,3,0.1,1.0,26912.235463785804,8571.47462433637,70967420.17624435,1.0,0.0,-1164101900.6270723,-1248127074.0380192,35483.71008812217
20000,Strong adverse selection,3,0.1,1.05,28257.847236975096,8571.47462433637,73658643.72262293,1.0,0.0,-1088747641.3284712,-1172772814.7394183,36829.321861311466
20000,Strong adverse selection,3,0.1,1.1,29603.459010164388,8571.47462433637,76349867.26900153,1.0,0.0,-1013393382.0298711,-1097418555.440818,38174.93363450076
20000,Strong adverse selection,3,0.1,1.15,30949.070783353673,8571.47462433637,79041090.81538008,1.0,0.0,-938039122.7312713,-1022064296.1422184,39520.54540769004
20000,Strong adverse selection,3,0.1,1.2,32294.682556542964,8571.47462433637,81732314.36175868,1.0,0.0,-862684863.4326708,-946710036.8436177,40866.15718087934
20000,Strong adverse selection,3,0.1,1.25,33640.294329732256,8571.47462433637,84423537.90813725,1.0,0.0,-787330604.1340705,-871355777.5450175,42211.768954068626
20000,Strong adverse selection,3,0.1,1.3,34985.906102921545,8571.47462433637,87114761.45451583,1.0,0.0,-711976344.8354703,-796001518.2464173,43557.380727257914
20000,Strong adverse selection,3,0.1,1.35,36331.51787611084,8571.47462433637,89805985.00089441,1.0,0.0,-636622085.5368701,-720647258.9478171,44902.99250044721
20000,Strong adverse selection,3,0.1,1.4,37677.12964930012,8571.47462433637,92497208.54727298,1.0,0.0,-561267826.2382699,-645292999.6492169,46248.60427363649
20000,Strong adverse selection,3,0.1,1.45,39022.74142248942,8571.47462433637,95188432.09365158,1.0,0.0,-485913566.9396693,-569938740.3506162,47594.216046825786
20000,Strong adverse selection,3,0.1,1.5,40368.353195678705,8571.47462433637,97879655.64003015,1.0,0.0,-410559307.64106965,-494584481.05201656,48939.827820015074
20000,Strong adverse selection,3,0.1,1.55,41713.964968868,8571.47462433637,100570879.18640874,1.0,0.0,-335205048.3424694,-419230221.75341636,50285.43959320437
20000,Strong adverse selection,3,0.1,1.6,43059.57674205729,8571.47462433637,103262102.73278731,1.0,0.0,-259850789.04386914,-343875962.45481616,51631.05136639366
20000,Strong adverse selection,3,0.1,1.65,44405.18851524658,8571.47462433637,105953326.2791659,0.9999,9.999499987498824e-05,-184499222.89858654,-268521703.15621597,52976.663139582946
20000,Strong adverse selection,3,0.1,1.7,45750.800288435865,8571.47462433637,108644549.82554448,0.9844,0.001239219108955311,-109179423.53810816,-193167443.8576153,54322.274912772235
20000,Strong adverse selection,3,0.1,1.75,47096.41206162516,8571.47462433637,111335773.37192306,0.7485,0.004338752700949894,-33992967.21048384,-117813184.55901508,55667.88668596153
20000,Strong adverse selection,3,0.1,1.8,48442.02383481445,8571.47462433637,114026996.91830164,0.2131,0.004094977289314313,41389400.538507245,-42509089.4732523,57013.49845915082
20000,Strong adverse selection,3,0.1,1.85,49787.635608003744,8571.47462433637,116718220.46468022,0.0132,0.0011413045167701738,116893677.51874687,32895334.03818531,58359.110232340114
20000,Strong adverse selection,3,0.1,1.9,51133.247381193025,8571.47462433637,119409444.01105879,0.0,0.0,192274766.74773198,108249593.33678503,59704.722005529395
20000,Strong adverse selection,3,0.1,1.95,52478.85915438232,8571.47462433637,122100667.55743738,0.0,0.0,267629026.04633272,183603852.6353857,61050.33377871869
20000,Strong adverse selection,3,0.1,2.0,53824.47092757161,8571.47462433637,124791891.10381596,0.0,0.0,342983285.34493333,258958111.93398637,62395.94555190798
20000,Strong adverse selection,3,0.1,2.05,55170.0827007609,8571.47462433637,127483114.65019453,0.0,0.0,418337544.64353347,334312371.23258656,63741.55732509727
20000,Strong adverse selection,3,0.1,2.1,56515.69447395019,8571.47462433637,130174338.19657312,0.0,0.0,493691803.9421338,409666630.53118676,65087.16909828656
20000,Strong adverse selection,3,0.1,2.15,57861.30624713947,8571.47462433637,132865561.74295169,0.0,0.0,569046063.2407334,485020889.8297865,66432.78087147584
20000,Strong adverse selection,3,0.1,2.2,59206.918020328776,8571.47462433637,135556785.2893303,0.0,0.0,644400322.5393351,560375149.1283882,67778.39264466515
20000,Strong adverse selection,3,0.1,2.25,60552.52979351806,8571.47462433637,138248008.83570883,0.0,0.0,719754581.8379334,635729408.4269865,69124.00441785442
20000,Strong adverse selection,3,0.1,2.3,61898.141566707345,8571.47462433637,140939232.38208744,0.0,0.0,795108841.1365346,711083667.7255876,70469.61619104372
20000,Strong adverse selection,3,0.1,2.35,63243.75333989664,8571.47462433637,143630455.92846602,0.0,0.0,870463100.4351342,786437927.0241873,71815.22796423301
20000,Strong adverse selection,3,0.1,2.4,64589.36511308593,8571.47462433637,146321679.4748446,0.0,0.0,945817359.7337353,861792186.3227885,73160.8397374223
20000,Strong adverse selection,3,0.1,2.45,65934.97688627522,8571.47462433637,149012903.02122322,0.0,0.0,1021171619.0323365,937146445.6213896,74506.4515106116
20000,Strong adverse selection,3,0.1,2.5,67280.58865946451,8571.47462433637,151704126.56760174,0.0,0.0,1096525878.3309357,1012500704.9199889,75852.06328380088
20000,Strong adverse selection,3,0.25,0.0,0.0,8571.47462433637,42857373.12168185,1.0,0.0,-2645472662.726068,-2729497836.137015,8571.47462433637
20000,Strong adverse selection,3,0.25,0.05,1345.6117731892903,8571.47462433637,49585431.987628296,1.0,0.0,-2566081568.1079,-2650106741.518847,9917.08639752566
20000,Strong adverse selection,3,0.25,0.1,2691.2235463785805,8571.47462433637,56313490.853574745,1.0,0.0,-2486690473.489732,-2570715646.9006786,11262.69817071495
20000,Strong adverse selection,3,0.25,0.15,4036.8353195678706,8571.47462433637,63041549.7195212,1.0,0.0,-2407299378.8715634,-2491324552.2825108,12608.30994390424
20000,Strong adverse selection,3,0.25,0.2,5382.447092757161,8571.47462433637,69769608.58546765,1.0,0.0,-2327908284.253395,-2411933457.6643424,13953.92171709353
20000,Strong adverse selection,3,0.25,0.25,6728.058865946451,8571.47462433637,76497667.45141411,1.0,0.0,-2248517189.635227,-2332542363.0461745,15299.533490282822
20000,Strong adverse selection,3,0.25,0.3,8073.670639135741,8571.47462433637,83225726.31736055,1.0,0.0,-2169126095.017059,-2253151268.428006,16645.14526347211
20000,Strong adverse selection,3,0.25,0.35,9419.28241232503,8571.47462433637,89953785.183307,1.0,0.0,-2089735000.3988907,-2173760173.809838,17990.7570366614
20000,Strong adverse selection,3,0.25,0.4,10764.894185514322,8571.47462433637,96681844.04925345,1.0,0.0,-2010343905.780723,-2094369079.19167,19336.36880985069
20000,Strong adverse selection,3,0.25,0.45,12110.505958703612,8571.47462433637,103409902.9151999,1.0,0.0,-1930952811.1625543,-2014977984.5735016,20681.980583039982
20000,Strong adverse selection,3,0.25,0.5,13456.117731892902,8571.47462433637,110137961.78114636,1.0,0.0,-1851561716.5443866,-1935586889.9553337,22027.592356229274
20000,Strong adverse selection,3,0.25,0.55,14801.729505082194,8571.47462433637,116866020.6470928,1.0,0.0,-1772170621.9262183,-1856195795.3371654,23373.204129418562
20000,Strong adverse selection,3,0.25,0.6,16147.341278271482,8571.47462433637,123594079.51303925,1.0,0.0,-1692779527.3080506,-1776804700.7189975,24718.81590260785
20000,Strong adverse selection,3,0.25,0.65,17492.953051460772,8571.47462433637,130322138.3789857,1.0,0.0,-1613388432.6898825,-1697413606.1008294,26064.427675797142
20000,Strong adverse selection,3,0.25,0.7,18838.56482465006,8571.47462433637,137050197.24493214,1.0,0.0,-1533997338.0717142,-1618022511.482661,27410.03944898643
20000,Strong adverse selection,3,0.25,0.75,20184.176597839352,8571.47462433637,143778256.11087862,1.0,0.0,-1454606243.453546,-1538631416.864493,28755.651222175722
20000,Strong adverse selection,3,0.25,0.8,21529.788371028644,8571.47462433637,150506314.97682506,1.0,0.0,-1375215148.8353782,-1459240322.246325,30101.262995365014
20000,Strong adverse selection,3,0.25,0.85,22875.400144217932,8571.47462433637,157234373.8427715,1.0,0.0,-1295824054.2172098,-1379849227.6281567,31446.874768554302
20000,Strong adverse selection,3,0.25,0.9,24221.011917407224,8571.47462433637,163962432.70871797,1.0,0.0,-1216432959.5990415,-1300458133.0099883,32792.486541743594
20000,Strong adverse selection,3,0.25,0.95,25566.623690596512,8571.47462433637,170690491.5746644,1.0,0.0,-1137041864.9808733,-1221067038.3918204,34138.09831493288
20000,Strong adverse selection,3,0.25,1.0,26912.235463785804,8571.47462433637,177418550.44061086,1.0,0.0,-1057650770.3627057,-1141675943.7736526,35483.71008812217
20000,Strong adverse selection,3,0.25,1.05,28257.847236975096,8571.47462433637,184146609.30655733,1.0,0.0,-978259675.7445371,-1062284849.155484,36829.321861311466
20000,Strong adverse selection,3,0.25,1.1,29603.459010164388,8571.47462433637,190874668.1725038,1.0,0.0,-898868581.1263688,-982893754.5373156,38174.93363450076
20000,Strong adverse selection,3,0.25,1.15,30949.070783353673,8571.47462433637,197602727.0384502,1.0,0.0,-819477486.5082012,-903502659.9191482,39520.54540769004
20000,Strong adverse selection,3,0.25,1.2,32294.682556542964,8571.47462433637,204330785.90439668,1.0,0.0,-740086391.890033,-824111565.3009799,40866.15718087934
20000,Strong adverse selection,3,0.25,1.25,33640.294329732256,8571.47462433637,211058844.77034312,1.0,0.0,-660695297.2718647,-744720470.6828115,42211.768954068626
20000,Strong adverse selection,3,0.25,1.3,34985.906102921545,8571.47462433637,217786903.63628957,1.0,0.0,-581304202.6536967,-665329376.0646436,43557.380727257914
20000,Strong adverse selection,3,0.25,1.35,36331.51787611084,8571.47462433637,224514962.50223604,1.0,0.0,-501913108.0355289,-585938281.4464757,44902.99250044721
20000,Strong adverse selection,3,0.25,1.4,37677.12964930012,8571.47462433637,231243021.36818245,1.0,0.0,-422522013.4173604,-506547186.82830745,46248.60427363649
20000,Strong adverse selection,3,0.25,1.45,39022.74142248942,8571.47462433637,237971080.23412892,1.0,0.0,-343130918.7991921,-427156092.2101391,47594.216046825786
20000,Strong adverse selection,3,0.25,1.5,40368.353195678705,8571.47462433637,244699139.10007536,1.0,0.0,-263739824.18102422,-347764997.5919712,48939.827820015074
20000,Strong adverse selection,3,0.25,1.55,41713.964968868,8571.47462433637,251427197.96602184,0.9999,9.999499987498824e-05,-184348729.56285587,-268373902.97380286,50285.43959320437
20000,Strong adverse selection,3,0.25,1.6,43059.57674205729,8571.47462433637,258155256.83196828,0.9803,0.001389672983115094,-104957634.944688,-188982808.355635,51631.05136639366
20000,Strong adverse selection,3,0.25,1.65,44405.18851524658,8571.47462433637,264883315.69791472,0.6893,0.004627801962054989,-25566540.326520126,-109591713.7374671,52976.663139582946
20000,Strong adverse selection,3,0.25,1.7,45750.800288435865,8571.47462433637,271611374.5638612,0.1484,0.00355496047798003,53824554.29164871,-30200619.119298268,54322.274912772235
20000,Strong adverse selection,3,0.25,1.75,47096.41206162516,8571.47462433637,278339433.42980766,0.0053,0.0007260791967822794,133215648.90981661,49190475.49886961,55667.88668596153
20000,Strong adverse selection,3,0.25,1.8,48442.02383481445,8571.47462433637,285067492.2957541,0.0,0.0,212606743.52798447,128581570.11703749,57013.49845915082
20000,Strong adverse selection,3,0.25,1.85,49787.635608003744,8571.47462433637,291795551.16170055,0.0,0.0,291997838.14615285,207972664.73520583,58359.110232340114
20000,Strong adverse selection,3,0.25,1.9,51133.247381193025,8571.47462433637,298523610.02764696,0.0,0.0,371388932.7643202,287363759.3533732,59704.722005529395
20000,Strong adverse selection,3,0.25,1.95,52478.85915438232,8571.47462433637,305251668.89359343,0.0,0.0,450780027.3824885,366754853.9715416,61050.33377871869
20000,Strong adverse selection,3,0.25,2.0,53824.47092757161,8571.47462433637,311979727.7595399,0.0,0.0,530171122.00065744,446145948.5897104,62395.94555190798
20000,Strong adverse selection,3,0.25,2.05,55170.0827007609,8571.47462433637,318707786.6254863,0.0,0.0,609562216.6188252,525537043.2078783,63741.55732509727
20000,Strong adverse selection,3,0.25,2.1,56515.69447395019,8571.47462433637,325435845.4914328,0.0,0.0,688953311.2369932,604928137.8260462,65087.16909828656
20000,Strong adverse selection,3,0.25,2.15,57861.30624713947,8571.47462433637,332163904.3573792,0.0,0.0,768344405.8551606,684319232.4442136,66432.78087147584
20000,Strong adverse selection,3,0.25,2.2,59206.918020328776,8571.47462433637,338891963.2233257,0.0,0.0,847735500.4733303,763710327.0623834,67778.39264466515
20000,Strong adverse selection,3,0.25,2.25,60552.52979351806,8571.47462433637,345620022.0892721,0.0,0.0,927126595.0914967,843101421.6805499,69124.00441785442
20000,Strong adverse selection,3,0.25,2.3,61898.141566707345,8571.47462433637,352348080.9552186,0.0,0.0,1006517689.7096663,922492516.2987192,70469.61619104372
20000,Strong adverse selection,3,0.25,2.35,63243.75333989664,8571.47462433637,359076139.821165,0.0,0.0,1085908784.3278334,1001883610.9168866,71815.22796423301
20000,Strong adverse selection,3,0.25,2.4,64589.36511308593,8571.47462433637,365804198.6871115,0.0,0.0,1165299878.946003,1081274705.5350559,73160.8397374223
20000,Strong adverse selection,3,0.25,2.45,65934.97688627522,8571.47462433637,372532257.553058,0.0,0.0,1244690973.5641718,1160665800.1532247,74506.4515106116
20000,Strong adverse selection,3,0.25,2.5,67280.58865946451,8571.47462433637,379260316.4190044,0.0,0.0,1324082068.1823385,1240056894.7713916,75852.06328380088
20000,Strong adverse selection,3,0.5,0.0,0.0,8571.47462433637,85714746.2433637,1.0,0.0,-2602615289.604386,-2686640463.015333,8571.47462433637
20000,Strong adverse selection,3,0.5,0.05,1345.6117731892903,8571.47462433637,99170863.97525659,1.0,0.0,-2516496136.120271,-2600521309.5312185,9917.08639752566
20000,Strong adverse selection,3,0.5,0.1,2691.2235463785805,8571.47462433637,112626981.70714949,1.0,0.0,-2430376982.6361566,-2514402156.047104,11262.69817071495
20000,Strong adverse selection,3,0.5,0.15,4036.8353195678706,8571.47462433637,126083099.4390424,1.0,0.0,-2344257829.1520424,-2428283002.562989,12608.30994390424
